time="2024-03-15T01:57:33Z" level=info msg="ArgoCD Notifications Controller is starting" built="2024-03-01T21:24:51Z" commit=fcf5d8c2381b68ab1621b90be63913b12cca2eb7 namespace=argocd version=v2.10.2+fcf5d8c
time="2024-03-15T01:57:33Z" level=info msg="serving metrics on port 9001"
time="2024-03-15T01:57:33Z" level=info msg="loading configuration 9001"
time="2024-03-15T01:59:10Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:10Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:10Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:15Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:20Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:25Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:30Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/kyverno
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/kyverno
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/kyverno-policy
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/kyverno-policy
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/prometheus
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/prometheus
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/argocd
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/argocd
time="2024-03-15T01:59:34Z" level=info msg="Start processing" resource=argocd/argocd-apps
time="2024-03-15T01:59:34Z" level=info msg="Processing completed" resource=argocd/argocd-apps
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:35Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:40Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T01:59:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T01:59:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T01:59:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
